"RelativePath","Extension","Signals","Priority","RecommendedAction","PassFailRule"
"frontend\src\engine\mindlab_output_adapter.js",".js","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\engine\mindlab_progress_store.js",".js","PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\engine\mindlab_safe_fetch.js",".js","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\engine\mindlab_score_payload.js",".js","PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\engine\mindlab_score_submitter.js",".js","PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\engine\mindlab_state_sync.js",".js","PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\engine\mindlab_state_tracker.js",".js","PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\env.d.ts",".ts","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\env_probe.ts",".ts","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\features\adults\adultsGameplayContent.ts",".ts","GAMEPLAY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\features\adults\AdultsGameplayPanel.tsx",".tsx","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\features\adults\AdultsLanding.tsx",".tsx","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\features\adults\adultsPersistence.ts",".ts","GAMEPLAY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\features\adults\AdultsPostSessionInsightPanel.tsx",".tsx","ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\features\adults\adultsPostSessionInsights.ts",".ts","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\features\adults\adultsRouteConfig.ts",".ts","ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\features\adults\adultsScoring.ts",".ts","ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\features\adults\adultsSessionModes.ts",".ts","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\features\adults\AdultsSessionModeSelector.tsx",".tsx","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\features\kids\kidsGameplayContent.ts",".ts","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\features\kids\KidsGameplayPanel.tsx",".tsx","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\features\kids\KidsLanding.tsx",".tsx","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\features\kids\kidsPersistence.ts",".ts","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\features\kids\KidsPostSessionInsightPanel.tsx",".tsx","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\features\kids\kidsPostSessionInsights.ts",".ts","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\features\kids\kidsScoring.ts",".ts","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\features\kids\kidsSessionModes.ts",".ts","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\index.css",".css","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\lib\api.QUARANTINED.ts",".ts","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\lib\auth.ts",".ts","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\main.tsx",".tsx","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\pages\Daily.tsx",".tsx","GAMEPLAY_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\pages\Dashboard.tsx",".tsx","TARGET_PATH_SIGNAL","P2","REVIEW_FOR_PATCH","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\pages\Progress.tsx",".tsx","ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\pages\PuzzlesPlay.tsx",".tsx","ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\pages\SolvePuzzle.tsx",".tsx","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\progress\ProgressPage.tsx",".tsx","ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\puzzles\phase5\phase5.registry.ts",".ts","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\services\mindlab_v2_client_api.js",".js","PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\services\mindlab_v2_client_api_test.js",".js","GAMEPLAY_SIGNAL|PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\services\mindlab_v2_flow_orchestrator.js",".js","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\styles\mindlab_runtime.css",".css","GAMEPLAY_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\test\dailyChallengeDetailPage.test.ts",".ts","GAMEPLAY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\test\env.test.ts",".ts","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\test\setup.ts",".ts","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\test\smoke.test.ts",".ts","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_browser_app.js",".js","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_engine_bridge.js",".js","PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_game_loop.js",".js","PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_game_test.js",".js","TARGET_PATH_SIGNAL","P2","REVIEW_FOR_PATCH","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_input_handler.js",".js","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_interaction_controller.js",".js","ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_01.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_02.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_03.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_04.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_05.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_06.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_07.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_08.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_09.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_10.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_11.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_12.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_13.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_14.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_15.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_16.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_17.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_18.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_19.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_20.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_21.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_22.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_23.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_24.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_certified_puzzle_25.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_first_puzzle.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_game_flow.js",".js","PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_main.js",".js","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_mode_shell.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_progress.js",".js","PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_02.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_03.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_04.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_05.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_06.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_07.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_08.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_09.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_10.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_11.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_12.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_13.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_14.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_15.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_16.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_17.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_18.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_19.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_20.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_21.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_22.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_23.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_24.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_25.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_26.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_27.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ui\mindlab_kids_puzzle_28.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
