"FileName","FullPath","Extension","LastWriteTime","NextUse"
"today_non_blocked_first_file_update_input_template_2026-04-20.txt","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\today_non_blocked_first_file_update_input_template_2026-04-20.txt",".txt","2026-04-20 19:02:20","REFERENCE"
"unresolved_exact_source_gap_register.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\unresolved_exact_source_gap_register.csv",".csv","2026-04-17 16:40:20","REFERENCE"
"unresolved_exact_source_gap_summary.txt","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\unresolved_exact_source_gap_summary.txt",".txt","2026-04-17 16:40:20","REFERENCE"
"unresolved_exact_source_patch_templates_summary.txt","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\unresolved_exact_source_patch_templates_summary.txt",".txt","2026-04-17 16:21:02","REFERENCE"
"wave2_exact_source_external_approved_values_repair_template.txt","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\wave2_exact_source_external_approved_values_repair_template.txt",".txt","2026-04-21 19:48:38","REFERENCE"
"wave2_ready_import_reconstruction_map_2026-04-21.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\wave2_ready_import_reconstruction_map_2026-04-21.csv",".csv","2026-04-21 17:01:50","REFERENCE"
"wave2_ready_import_reconstruction_map_2026-04-21.txt","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\wave2_ready_import_reconstruction_map_2026-04-21.txt",".txt","2026-04-21 17:01:50","REFERENCE"
"wave2_signoffcheckpoint_approved_value_intake_2026-04-18.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\wave2_signoffcheckpoint_approved_value_intake_2026-04-18.csv",".csv","2026-04-22 19:28:41","REFERENCE"
"wave2_signoffcheckpoint_candidate_scan_2026-04-18.txt","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\wave2_signoffcheckpoint_candidate_scan_2026-04-18.txt",".txt","2026-04-19 19:14:00","REFERENCE"
"wave2_signoffcheckpoint_downstream_import_handoff_2026-04-22.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\wave2_signoffcheckpoint_downstream_import_handoff_2026-04-22.csv",".csv","2026-04-22 19:38:38","REFERENCE"
"wave2_signoffcheckpoint_downstream_import_handoff_2026-04-22.txt","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\wave2_signoffcheckpoint_downstream_import_handoff_2026-04-22.txt",".txt","2026-04-22 19:38:21","REFERENCE"
"wave2_signoffcheckpoint_ready_import_2026-04-21.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\wave2_signoffcheckpoint_ready_import_2026-04-21.csv",".csv","2026-04-22 19:38:42","REFERENCE"
"wave2_signoffcheckpoint_ready_import_2026-04-21.txt","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\wave2_signoffcheckpoint_ready_import_2026-04-21.txt",".txt","2026-04-22 19:28:41","REFERENCE"
"wave2_signoffcheckpoint_source_request_2026-04-18.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\wave2_signoffcheckpoint_source_request_2026-04-18.csv",".csv","2026-04-21 16:51:00","REFERENCE"
"wave2_signoffcheckpoint_source_request_2026-04-18.txt","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\wave2_signoffcheckpoint_source_request_2026-04-18.txt",".txt","2026-04-19 19:14:00","REFERENCE"
"apply_snapshot_area_checklist.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_snapshots_2026-04-14\apply_snapshot_area_checklist.csv",".csv","2026-04-14 19:34:18","REFERENCE"
"apply_snapshot_execution_template.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_snapshots_2026-04-14\apply_snapshot_execution_template.csv",".csv","2026-04-14 19:34:18","REFERENCE"
"apply_snapshot_run_log.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_snapshots_2026-04-14\apply_snapshot_run_log.csv",".csv","2026-04-14 19:27:27","REFERENCE"
"apply_snapshot_workspace_manifest.txt","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_snapshots_2026-04-14\apply_snapshot_workspace_manifest.txt",".txt","2026-04-14 19:27:27","REFERENCE"
"post_seed_artifact_validation_results.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\post_seed_validation_2026-04-13\post_seed_artifact_validation_results.csv",".csv","2026-04-13 20:49:39","REFERENCE"
"post_seed_artifact_validation_summary.txt","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\post_seed_validation_2026-04-13\post_seed_artifact_validation_summary.txt",".txt","2026-04-13 20:49:39","REFERENCE"
"post_seed_required_artifacts.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\post_seed_validation_2026-04-13\post_seed_required_artifacts.csv",".csv","2026-04-13 20:40:50","REFERENCE"
"post_seed_validation_manifest.txt","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\post_seed_validation_2026-04-13\post_seed_validation_manifest.txt",".txt","2026-04-13 20:40:50","REFERENCE"
"kids_missing_source_restore_check.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\restore_manifest_2026-04-15\kids_missing_source_restore_check.csv",".csv","2026-04-15 20:58:04","REFERENCE"
"kids_missing_source_restore_created.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\restore_manifest_2026-04-15\kids_missing_source_restore_created.csv",".csv","2026-04-15 20:57:12","REFERENCE"
"kids_missing_source_restore_manifest.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\restore_manifest_2026-04-15\kids_missing_source_restore_manifest.csv",".csv","2026-04-16 21:50:13","REFERENCE"
"kids_missing_source_restore_pending.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\restore_manifest_2026-04-15\kids_missing_source_restore_pending.csv",".csv","2026-04-16 21:50:13","REFERENCE"
"kids_missing_source_restore_summary.txt","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\restore_manifest_2026-04-15\kids_missing_source_restore_summary.txt",".txt","2026-04-15 20:42:31","REFERENCE"
"tracker_apply_gate.txt","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_apply_gate.txt",".txt","2026-04-13 20:57:04","PRIORITY_REVIEW"
"tracker_apply_precheck.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_apply_precheck.csv",".csv","2026-04-14 19:21:23","PRIORITY_REVIEW"
"tracker_apply_readiness_rollup.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_apply_readiness_rollup.csv",".csv","2026-04-16 21:50:13","PRIORITY_REVIEW"
"tracker_apply_readiness_validation.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_apply_readiness_validation.csv",".csv","2026-04-13 20:57:04","PRIORITY_REVIEW"
"tracker_broader_exact_path_scan.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_broader_exact_path_scan.csv",".csv","2026-04-14 20:13:37","PRIORITY_REVIEW"
"tracker_deep_exact_path_matches.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_deep_exact_path_matches.csv",".csv","2026-04-15 19:40:21","PRIORITY_REVIEW"
"tracker_exact_path_candidate_scan.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_candidate_scan.csv",".csv","2026-04-14 19:44:41","PRIORITY_REVIEW"
"tracker_exact_path_resolution.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_resolution.csv",".csv","2026-04-16 21:50:13","PRIORITY_REVIEW"
"tracker_exact_path_scan_execution_log.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_scan_execution_log.csv",".csv","2026-04-14 19:55:58","PRIORITY_REVIEW"
"tracker_exact_path_suggestions.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_suggestions.csv",".csv","2026-04-14 20:36:32","PRIORITY_REVIEW"
"tracker_exact_path_verification_queue.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_verification_queue.csv",".csv","2026-04-16 21:50:13","PRIORITY_REVIEW"
"tracker_fallback_auto_resolution_audit.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_fallback_auto_resolution_audit.csv",".csv","2026-04-15 20:21:23","PRIORITY_REVIEW"
"tracker_final_unresolved_blockers.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_final_unresolved_blockers.csv",".csv","2026-04-15 21:09:19","PRIORITY_REVIEW"
"tracker_manual_exact_path_intake.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_manual_exact_path_intake.csv",".csv","2026-04-17 13:46:22","PRIORITY_REVIEW"
"tracker_manual_exact_path_selection.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_manual_exact_path_selection.csv",".csv","2026-04-15 19:40:21","PRIORITY_REVIEW"
"tracker_no_match_blockers.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_no_match_blockers.csv",".csv","2026-04-14 20:18:20","PRIORITY_REVIEW"
"tracker_refresh_apply_status.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_refresh_apply_status.csv",".csv","2026-04-13 20:39:32","PRIORITY_REVIEW"
"tracker_refresh_change_log.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_refresh_change_log.csv",".csv","2026-04-13 20:31:30","PRIORITY_REVIEW"
"tracker_refresh_checklist.txt","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_refresh_checklist.txt",".txt","2026-04-13 20:23:30","PRIORITY_REVIEW"
"tracker_refresh_execution_queue.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_refresh_execution_queue.csv",".csv","2026-04-13 20:31:30","PRIORITY_REVIEW"
"tracker_refresh_manifest.txt","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_refresh_manifest.txt",".txt","2026-04-13 20:23:30","PRIORITY_REVIEW"
"tracker_refresh_status_snapshot.txt","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_refresh_status_snapshot.txt",".txt","2026-04-13 20:23:30","PRIORITY_REVIEW"
"tracker_refresh_target_map.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_refresh_target_map.csv",".csv","2026-04-13 20:39:32","PRIORITY_REVIEW"
"tracker_remaining_unresolved_exact_paths.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_remaining_unresolved_exact_paths.csv",".csv","2026-04-16 21:50:13","PRIORITY_REVIEW"
"tracker_selected_path_fill_template.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_selected_path_fill_template.csv",".csv","2026-04-14 19:34:36","PRIORITY_REVIEW"
"tracker_selected_target_manifest.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_selected_target_manifest.csv",".csv","2026-04-14 19:15:38","PRIORITY_REVIEW"
"tracker_selected_target_population.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_selected_target_population.csv",".csv","2026-04-14 19:21:23","PRIORITY_REVIEW"
"tracker_shortlist_decision_log.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_shortlist_decision_log.csv",".csv","2026-04-14 19:15:38","PRIORITY_REVIEW"
"tracker_snapshot_execution_queue.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_snapshot_execution_queue.csv",".csv","2026-04-13 21:25:55","PRIORITY_REVIEW"
"tracker_snapshot_task_queue.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_snapshot_task_queue.csv",".csv","2026-04-14 19:27:36","PRIORITY_REVIEW"
"tracker_source_snapshot_log.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_source_snapshot_log.csv",".csv","2026-04-13 21:09:28","PRIORITY_REVIEW"
"tracker_source_update_register.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_source_update_register.csv",".csv","2026-04-13 21:09:28","PRIORITY_REVIEW"
"tracker_target_discovery.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_target_discovery.csv",".csv","2026-04-13 21:17:39","PRIORITY_REVIEW"
"tracker_target_population_status.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_target_population_status.csv",".csv","2026-04-13 21:17:39","PRIORITY_REVIEW"
"tracker_target_shortlist.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_target_shortlist.csv",".csv","2026-04-13 21:25:55","PRIORITY_REVIEW"
"tracker_unresolved_candidate_paths.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_unresolved_candidate_paths.csv",".csv","2026-04-15 20:14:32","PRIORITY_REVIEW"
"tracker_unresolved_exact_paths.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_unresolved_exact_paths.csv",".csv","2026-04-15 19:53:00","PRIORITY_REVIEW"
"exact_source_blocked_status_2026-04-21.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\exact_source_blocked_status_2026-04-21.csv",".csv","2026-04-22 19:28:41","REFERENCE"
"exact_source_blocked_status_2026-04-21.txt","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\exact_source_blocked_status_2026-04-21.txt",".txt","2026-04-21 15:36:18","REFERENCE"
"exact_source_blocked_status_path_probe_2026-04-22.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\exact_source_blocked_status_path_probe_2026-04-22.csv",".csv","2026-04-22 19:37:29","REFERENCE"
"exact_source_blocked_status_path_probe_2026-04-22.txt","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\exact_source_blocked_status_path_probe_2026-04-22.txt",".txt","2026-04-22 19:37:29","REFERENCE"
"kids_certified_bundle_manifest.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\kids_certified_bundle_manifest.csv",".csv","2026-04-09 19:47:36","REFERENCE"
"kids_certified_next_execution_queue.md","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\kids_certified_next_execution_queue.md",".md","2026-04-09 19:47:36","REFERENCE"
"kids_certified_pending_counts.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\kids_certified_pending_counts.csv",".csv","2026-04-09 19:47:36","REFERENCE"
"README.md","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\README.md",".md","2026-04-09 19:47:36","REFERENCE"
"governance_apply_gate.txt","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\01_governance\closure_sync_2026-04-12\governance_apply_gate.txt",".txt","2026-04-13 20:56:49","REFERENCE"
"governance_apply_readiness_rollup.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\01_governance\closure_sync_2026-04-12\governance_apply_readiness_rollup.csv",".csv","2026-04-16 21:50:13","REFERENCE"
"governance_apply_readiness_validation.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\01_governance\closure_sync_2026-04-12\governance_apply_readiness_validation.csv",".csv","2026-04-13 20:56:49","REFERENCE"
"governance_broader_exact_path_scan.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\01_governance\closure_sync_2026-04-12\governance_broader_exact_path_scan.csv",".csv","2026-04-14 20:13:37","REFERENCE"
"governance_closure_language_draft.txt","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\01_governance\closure_sync_2026-04-12\governance_closure_language_draft.txt",".txt","2026-04-13 20:39:15","REFERENCE"
"governance_deep_exact_path_matches.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\01_governance\closure_sync_2026-04-12\governance_deep_exact_path_matches.csv",".csv","2026-04-15 19:40:21","REFERENCE"
"governance_exact_path_candidate_scan.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\01_governance\closure_sync_2026-04-12\governance_exact_path_candidate_scan.csv",".csv","2026-04-14 19:44:41","REFERENCE"
"governance_exact_path_resolution.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\01_governance\closure_sync_2026-04-12\governance_exact_path_resolution.csv",".csv","2026-04-16 21:50:13","REFERENCE"
"governance_exact_path_scan_execution_log.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\01_governance\closure_sync_2026-04-12\governance_exact_path_scan_execution_log.csv",".csv","2026-04-14 19:55:58","REFERENCE"
"governance_exact_path_suggestions.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\01_governance\closure_sync_2026-04-12\governance_exact_path_suggestions.csv",".csv","2026-04-14 20:36:32","REFERENCE"
"governance_exact_path_verification_queue.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\01_governance\closure_sync_2026-04-12\governance_exact_path_verification_queue.csv",".csv","2026-04-16 21:50:13","REFERENCE"
"governance_fallback_auto_resolution_audit.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\01_governance\closure_sync_2026-04-12\governance_fallback_auto_resolution_audit.csv",".csv","2026-04-15 20:21:23","REFERENCE"
"governance_final_unresolved_blockers.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\01_governance\closure_sync_2026-04-12\governance_final_unresolved_blockers.csv",".csv","2026-04-15 21:09:19","REFERENCE"
"governance_manual_exact_path_intake.csv","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\01_governance\closure_sync_2026-04-12\governance_manual_exact_path_intake.csv",".csv","2026-04-17 13:45:14","REFERENCE"
