"DocId","RepoRelativePath","FileName","Extension","Status"
"KID-DOC-152","docs/planning/kids_certified/01_governance/closure_sync_2026-04-12/governance_manual_exact_path_selection.csv","governance_manual_exact_path_selection.csv",".csv","DISCOVERED"
"KID-DOC-153","docs/planning/kids_certified/01_governance/closure_sync_2026-04-12/governance_no_match_blockers.csv","governance_no_match_blockers.csv",".csv","DISCOVERED"
"KID-DOC-154","docs/planning/kids_certified/01_governance/closure_sync_2026-04-12/governance_selected_path_fill_template.csv","governance_selected_path_fill_template.csv",".csv","DISCOVERED"
"KID-DOC-155","docs/planning/kids_certified/01_governance/closure_sync_2026-04-12/governance_selected_target_manifest.csv","governance_selected_target_manifest.csv",".csv","DISCOVERED"
"KID-DOC-156","docs/planning/kids_certified/01_governance/closure_sync_2026-04-12/governance_selected_target_population.csv","governance_selected_target_population.csv",".csv","DISCOVERED"
"KID-DOC-157","docs/planning/kids_certified/01_governance/closure_sync_2026-04-12/governance_shortlist_decision_log.csv","governance_shortlist_decision_log.csv",".csv","DISCOVERED"
"KID-DOC-158","docs/planning/kids_certified/01_governance/closure_sync_2026-04-12/governance_snapshot_execution_queue.csv","governance_snapshot_execution_queue.csv",".csv","DISCOVERED"
"KID-DOC-159","docs/planning/kids_certified/01_governance/closure_sync_2026-04-12/governance_snapshot_task_queue.csv","governance_snapshot_task_queue.csv",".csv","DISCOVERED"
"KID-DOC-160","docs/planning/kids_certified/01_governance/closure_sync_2026-04-12/governance_source_apply_precheck.csv","governance_source_apply_precheck.csv",".csv","DISCOVERED"
"KID-DOC-161","docs/planning/kids_certified/01_governance/closure_sync_2026-04-12/governance_source_doc_sync_plan.csv","governance_source_doc_sync_plan.csv",".csv","DISCOVERED"
"KID-DOC-162","docs/planning/kids_certified/01_governance/closure_sync_2026-04-12/governance_source_snapshot_log.csv","governance_source_snapshot_log.csv",".csv","DISCOVERED"
"KID-DOC-163","docs/planning/kids_certified/01_governance/closure_sync_2026-04-12/governance_source_update_register.csv","governance_source_update_register.csv",".csv","DISCOVERED"
"KID-DOC-164","docs/planning/kids_certified/01_governance/closure_sync_2026-04-12/governance_sync_checklist.txt","governance_sync_checklist.txt",".txt","DISCOVERED"
"KID-DOC-165","docs/planning/kids_certified/01_governance/closure_sync_2026-04-12/governance_sync_execution_status.csv","governance_sync_execution_status.csv",".csv","DISCOVERED"
"KID-DOC-166","docs/planning/kids_certified/01_governance/closure_sync_2026-04-12/governance_sync_manifest.txt","governance_sync_manifest.txt",".txt","DISCOVERED"
"KID-DOC-167","docs/planning/kids_certified/01_governance/closure_sync_2026-04-12/governance_target_discovery.csv","governance_target_discovery.csv",".csv","DISCOVERED"
"KID-DOC-168","docs/planning/kids_certified/01_governance/closure_sync_2026-04-12/governance_target_population_status.csv","governance_target_population_status.csv",".csv","DISCOVERED"
"KID-DOC-169","docs/planning/kids_certified/01_governance/closure_sync_2026-04-12/governance_target_shortlist.csv","governance_target_shortlist.csv",".csv","DISCOVERED"
"KID-DOC-170","docs/planning/kids_certified/01_governance/closure_sync_2026-04-12/governance_unresolved_exact_paths.csv","governance_unresolved_exact_paths.csv",".csv","DISCOVERED"
"KID-DOC-171","docs/planning/kids_certified/01_governance/kids_blocker_exception_register.csv","kids_blocker_exception_register.csv",".csv","DISCOVERED"
"KID-DOC-172","docs/planning/kids_certified/01_governance/kids_change_log.md","kids_change_log.md",".md","DISCOVERED"
"KID-DOC-173","docs/planning/kids_certified/01_governance/kids_document_sync_checklist.csv","kids_document_sync_checklist.csv",".csv","DISCOVERED"
"KID-DOC-174","docs/planning/kids_certified/01_governance/kids_gate_owners.csv","kids_gate_owners.csv",".csv","DISCOVERED"
"KID-DOC-175","docs/planning/kids_certified/01_governance/kids_scope_statement.md","kids_scope_statement.md",".md","DISCOVERED"
"KID-DOC-176","docs/planning/kids_certified/01_governance/README.md","README.md",".md","DISCOVERED"
"KID-DOC-177","docs/planning/kids_certified/02_architecture/kids_category_approval_record.md","kids_category_approval_record.md",".md","DISCOVERED"
"KID-DOC-178","docs/planning/kids_certified/02_architecture/kids_category_purpose_matrix.md","kids_category_purpose_matrix.md",".md","DISCOVERED"
"KID-DOC-179","docs/planning/kids_certified/02_architecture/kids_category_stage_objectives.csv","kids_category_stage_objectives.csv",".csv","DISCOVERED"
"KID-DOC-180","docs/planning/kids_certified/02_architecture/kids_coverage_targets.csv","kids_coverage_targets.csv",".csv","DISCOVERED"
"KID-DOC-181","docs/planning/kids_certified/02_architecture/kids_master_taxonomy_map.csv","kids_master_taxonomy_map.csv",".csv","DISCOVERED"
"KID-DOC-182","docs/planning/kids_certified/02_architecture/kids_production_waves.md","kids_production_waves.md",".md","DISCOVERED"
"KID-DOC-183","docs/planning/kids_certified/03_standards/kids_certified_puzzle_metadata_template.md","kids_certified_puzzle_metadata_template.md",".md","DISCOVERED"
"KID-DOC-184","docs/planning/kids_certified/03_standards/kids_naming_convention_sheet.md","kids_naming_convention_sheet.md",".md","DISCOVERED"
"KID-DOC-185","docs/planning/kids_certified/03_standards/kids_puzzle_design_brief_template.md","kids_puzzle_design_brief_template.md",".md","DISCOVERED"
"KID-DOC-186","docs/planning/kids_certified/03_standards/kids_signoff_sheet_template.md","kids_signoff_sheet_template.md",".md","DISCOVERED"
"KID-DOC-187","docs/planning/kids_certified/03_standards/kids_standards_pack_approval.md","kids_standards_pack_approval.md",".md","DISCOVERED"
"KID-DOC-188","docs/planning/kids_certified/03_standards/kids_tracker_maintenance_rule.md","kids_tracker_maintenance_rule.md",".md","DISCOVERED"
"KID-DOC-189","docs/planning/kids_certified/04_vertical_slice/pilot_batch_register.csv","pilot_batch_register.csv",".csv","DISCOVERED"
"KID-DOC-190","docs/planning/kids_certified/05_ops_legacy/kids_asset_reuse_rule.md","kids_asset_reuse_rule.md",".md","DISCOVERED"
"KID-DOC-191","docs/planning/kids_certified/05_ops_legacy/kids_batch_size_rules.md","kids_batch_size_rules.md",".md","DISCOVERED"
"KID-DOC-192","docs/planning/kids_certified/05_ops_legacy/kids_category_stage_backlog.csv","kids_category_stage_backlog.csv",".csv","DISCOVERED"
"KID-DOC-193","docs/planning/kids_certified/05_ops_legacy/kids_dependency_log.csv","kids_dependency_log.csv",".csv","DISCOVERED"
"KID-DOC-194","docs/planning/kids_certified/05_ops_legacy/kids_management_rollup.csv","kids_management_rollup.csv",".csv","DISCOVERED"
"KID-DOC-195","docs/planning/kids_certified/05_ops_legacy/kids_review_queue.csv","kids_review_queue.csv",".csv","DISCOVERED"
"KID-DOC-196","docs/planning/kids_certified/05_ops_legacy/legacy_inventory_scan.csv","legacy_inventory_scan.csv",".csv","DISCOVERED"
"KID-DOC-197","docs/planning/kids_certified/05_ops_legacy/legacy_register.csv","legacy_register.csv",".csv","DISCOVERED"
"KID-DOC-198","docs/planning/kids_certified/05_ops_legacy/recertification_2026-04-12/legacy_apply_readiness_validation.csv","legacy_apply_readiness_validation.csv",".csv","DISCOVERED"
"KID-DOC-199","docs/planning/kids_certified/05_ops_legacy/recertification_2026-04-12/legacy_approval_completion_tracker.csv","legacy_approval_completion_tracker.csv",".csv","DISCOVERED"
"KID-DOC-200","docs/planning/kids_certified/05_ops_legacy/recertification_2026-04-12/legacy_approval_resolution_tracker.csv","legacy_approval_resolution_tracker.csv",".csv","DISCOVERED"
"KID-DOC-201","docs/planning/kids_certified/05_ops_legacy/recertification_2026-04-12/legacy_fill_application_tracker.csv","legacy_fill_application_tracker.csv",".csv","DISCOVERED"
"KID-DOC-202","docs/planning/kids_certified/05_ops_legacy/recertification_2026-04-12/legacy_fill_tasks.csv","legacy_fill_tasks.csv",".csv","DISCOVERED"
"KID-DOC-203","docs/planning/kids_certified/06_ux_qa/kids_accessibility_rules.md","kids_accessibility_rules.md",".md","DISCOVERED"
"KID-DOC-204","docs/planning/kids_certified/06_ux_qa/kids_category_consistency_guide.md","kids_category_consistency_guide.md",".md","DISCOVERED"
"KID-DOC-205","docs/planning/kids_certified/06_ux_qa/kids_content_qa_matrix.csv","kids_content_qa_matrix.csv",".csv","DISCOVERED"
"KID-DOC-206","docs/planning/kids_certified/06_ux_qa/kids_difficulty_calibration_method.md","kids_difficulty_calibration_method.md",".md","DISCOVERED"
"KID-DOC-207","docs/planning/kids_certified/06_ux_qa/kids_feedback_reward_standard.md","kids_feedback_reward_standard.md",".md","DISCOVERED"
"KID-DOC-208","docs/planning/kids_certified/06_ux_qa/kids_functional_qa_matrix.csv","kids_functional_qa_matrix.csv",".csv","DISCOVERED"
"KID-DOC-209","docs/planning/kids_certified/06_ux_qa/kids_hint_standard.md","kids_hint_standard.md",".md","DISCOVERED"
"KID-DOC-210","docs/planning/kids_certified/06_ux_qa/kids_pilot_evidence_actual_completion_queue.csv","kids_pilot_evidence_actual_completion_queue.csv",".csv","DISCOVERED"
"KID-DOC-211","docs/planning/kids_certified/06_ux_qa/kids_pilot_evidence_actual_completion_report.csv","kids_pilot_evidence_actual_completion_report.csv",".csv","DISCOVERED"
"KID-DOC-212","docs/planning/kids_certified/06_ux_qa/kids_pilot_evidence_audit.csv","kids_pilot_evidence_audit.csv",".csv","DISCOVERED"
"KID-DOC-213","docs/planning/kids_certified/06_ux_qa/kids_pilot_evidence_blocker_dashboard.csv","kids_pilot_evidence_blocker_dashboard.csv",".csv","DISCOVERED"
"KID-DOC-214","docs/planning/kids_certified/06_ux_qa/kids_pilot_evidence_fill_queue.csv","kids_pilot_evidence_fill_queue.csv",".csv","DISCOVERED"
"KID-DOC-215","docs/planning/kids_certified/06_ux_qa/kids_pilot_evidence_index.csv","kids_pilot_evidence_index.csv",".csv","DISCOVERED"
"KID-DOC-216","docs/planning/kids_certified/06_ux_qa/kids_pilot_evidence_input.csv","kids_pilot_evidence_input.csv",".csv","DISCOVERED"
"KID-DOC-217","docs/planning/kids_certified/06_ux_qa/kids_pilot_evidence_input_missing_fields.csv","kids_pilot_evidence_input_missing_fields.csv",".csv","DISCOVERED"
"KID-DOC-218","docs/planning/kids_certified/06_ux_qa/kids_pilot_evidence_submission_status.csv","kids_pilot_evidence_submission_status.csv",".csv","DISCOVERED"
"KID-DOC-219","docs/planning/kids_certified/06_ux_qa/kids_pilot_evidence_unresolved_by_certified.csv","kids_pilot_evidence_unresolved_by_certified.csv",".csv","DISCOVERED"
"KID-DOC-220","docs/planning/kids_certified/06_ux_qa/kids_pilot_evidence_value_bank.csv","kids_pilot_evidence_value_bank.csv",".csv","DISCOVERED"
"KID-DOC-221","docs/planning/kids_certified/06_ux_qa/kids_playtest_plan.md","kids_playtest_plan.md",".md","DISCOVERED"
"KID-DOC-222","docs/planning/kids_certified/06_ux_qa/kids_progression_qa_matrix.csv","kids_progression_qa_matrix.csv",".csv","DISCOVERED"
"KID-DOC-223","docs/planning/kids_certified/06_ux_qa/kids_reading_level_rules.md","kids_reading_level_rules.md",".md","DISCOVERED"
"KID-DOC-224","docs/planning/kids_certified/06_ux_qa/kids_release_evidence_pack_template.md","kids_release_evidence_pack_template.md",".md","DISCOVERED"
"KID-DOC-225","docs/planning/kids_certified/06_ux_qa/kids_session_rules.md","kids_session_rules.md",".md","DISCOVERED"
"KID-DOC-226","docs/planning/kids_certified/06_ux_qa/kids_telemetry_metrics.csv","kids_telemetry_metrics.csv",".csv","DISCOVERED"
"KID-DOC-227","docs/planning/kids_certified/06_ux_qa/row_lock/current_focus_blocker_capture_checklist.txt","current_focus_blocker_capture_checklist.txt",".txt","DISCOVERED"
"KID-DOC-228","docs/planning/kids_certified/06_ux_qa/row_lock/current_focus_blocker_capture_request.csv","current_focus_blocker_capture_request.csv",".csv","DISCOVERED"
"KID-DOC-229","docs/planning/kids_certified/06_ux_qa/row_lock/current_focus_blocker_rows.csv","current_focus_blocker_rows.csv",".csv","DISCOVERED"
"KID-DOC-230","docs/planning/kids_certified/06_ux_qa/row_lock/current_focus_blocker_rows_readme.txt","current_focus_blocker_rows_readme.txt",".txt","DISCOVERED"
"KID-DOC-231","docs/planning/kids_certified/06_ux_qa/row_lock/current_focus_edit_only_readme.txt","current_focus_edit_only_readme.txt",".txt","DISCOVERED"
"KID-DOC-232","docs/planning/kids_certified/06_ux_qa/row_lock/current_focus_forced_override_readme.txt","current_focus_forced_override_readme.txt",".txt","DISCOVERED"
"KID-DOC-233","docs/planning/kids_certified/06_ux_qa/row_lock/current_focus_input_row.csv","current_focus_input_row.csv",".csv","DISCOVERED"
"KID-DOC-234","docs/planning/kids_certified/06_ux_qa/row_lock/current_focus_manual_entry.csv","current_focus_manual_entry.csv",".csv","DISCOVERED"
"KID-DOC-235","docs/planning/kids_certified/06_ux_qa/row_lock/current_focus_manual_entry_readme.txt","current_focus_manual_entry_readme.txt",".txt","DISCOVERED"
"KID-DOC-236","docs/planning/kids_certified/06_ux_qa/row_lock/current_focus_missing_fields.csv","current_focus_missing_fields.csv",".csv","DISCOVERED"
"KID-DOC-237","docs/planning/kids_certified/06_ux_qa/row_lock/current_focus_readme.txt","current_focus_readme.txt",".txt","DISCOVERED"
"KID-DOC-238","docs/planning/kids_certified/06_ux_qa/row_lock/current_focus_single_submission_row.csv","current_focus_single_submission_row.csv",".csv","DISCOVERED"
"KID-DOC-239","docs/planning/kids_certified/06_ux_qa/row_lock/current_focus_single_submission_row_readme.txt","current_focus_single_submission_row_readme.txt",".txt","DISCOVERED"
"KID-DOC-240","docs/planning/kids_certified/06_ux_qa/row_lock/current_focus_submission_pack.csv","current_focus_submission_pack.csv",".csv","DISCOVERED"
"KID-DOC-241","docs/planning/kids_certified/06_ux_qa/row_lock/current_focus_submission_pack_readme.txt","current_focus_submission_pack_readme.txt",".txt","DISCOVERED"
"KID-DOC-242","docs/planning/kids_certified/06_ux_qa/row_lock/current_focus_target_status.csv","current_focus_target_status.csv",".csv","DISCOVERED"
"KID-DOC-243","docs/planning/kids_certified/06_ux_qa/row_lock/current_focus_unresolved_manual_batch_packet.csv","current_focus_unresolved_manual_batch_packet.csv",".csv","DISCOVERED"
"KID-DOC-244","docs/planning/kids_certified/06_ux_qa/row_lock/current_focus_unresolved_manual_batch_packet_readme.txt","current_focus_unresolved_manual_batch_packet_readme.txt",".txt","DISCOVERED"
"KID-DOC-245","docs/planning/kids_certified/06_ux_qa/row_packets/K-KC01-K1-B01.csv","K-KC01-K1-B01.csv",".csv","DISCOVERED"
"KID-DOC-246","docs/planning/kids_certified/06_ux_qa/row_packets/K-KC01-K2-B01.csv","K-KC01-K2-B01.csv",".csv","DISCOVERED"
"KID-DOC-247","docs/planning/kids_certified/06_ux_qa/row_packets/K-KC02-K1-B01.csv","K-KC02-K1-B01.csv",".csv","DISCOVERED"
"KID-DOC-248","docs/planning/kids_certified/06_ux_qa/row_packets/K-KC02-K2-B01.csv","K-KC02-K2-B01.csv",".csv","DISCOVERED"
"KID-DOC-249","docs/planning/kids_certified/06_ux_qa/row_packets/K-KC04-K1-B01.csv","K-KC04-K1-B01.csv",".csv","DISCOVERED"
"KID-DOC-250","docs/planning/kids_certified/06_ux_qa/row_packets/K-KC04-K2-B01.csv","K-KC04-K2-B01.csv",".csv","DISCOVERED"
"KID-DOC-251","docs/planning/kids_certified/06_ux_qa/row_packets/K-KC05-K1-B01.csv","K-KC05-K1-B01.csv",".csv","DISCOVERED"
"KID-DOC-252","docs/planning/kids_certified/06_ux_qa/row_packets/K-KC05-K2-B01.csv","K-KC05-K2-B01.csv",".csv","DISCOVERED"
"KID-DOC-253","docs/planning/kids_certified/07_release/adults_dependency_note.md","adults_dependency_note.md",".md","DISCOVERED"
"KID-DOC-254","docs/planning/kids_certified/07_release/closure_2026-04-12/kids_post_release_backlog_apply_log.csv","kids_post_release_backlog_apply_log.csv",".csv","DISCOVERED"
"KID-DOC-255","docs/planning/kids_certified/07_release/closure_2026-04-12/kids_release_blocker_refresh.txt","kids_release_blocker_refresh.txt",".txt","DISCOVERED"
"KID-DOC-256","docs/planning/kids_certified/07_release/closure_2026-04-12/kids_release_closure_checklist.txt","kids_release_closure_checklist.txt",".txt","DISCOVERED"
"KID-DOC-257","docs/planning/kids_certified/07_release/closure_2026-04-12/kids_release_closure_manifest.txt","kids_release_closure_manifest.txt",".txt","DISCOVERED"
"KID-DOC-258","docs/planning/kids_certified/07_release/closure_2026-04-12/kids_release_closure_report.txt","kids_release_closure_report.txt",".txt","DISCOVERED"
"KID-DOC-259","docs/planning/kids_certified/07_release/closure_2026-04-12/kids_release_closure_section_status.csv","kids_release_closure_section_status.csv",".csv","DISCOVERED"
"KID-DOC-260","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/kids_post_release_backlog_seed.csv","kids_post_release_backlog_seed.csv",".csv","DISCOVERED"
"KID-DOC-261","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/kids_release_bundle_checklist.txt","kids_release_bundle_checklist.txt",".txt","DISCOVERED"
"KID-DOC-262","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/kids_release_bundle_index.txt","kids_release_bundle_index.txt",".txt","DISCOVERED"
"KID-DOC-263","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/kids_release_bundle_manifest.txt","kids_release_bundle_manifest.txt",".txt","DISCOVERED"
"KID-DOC-264","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/kids_release_bundle_validation_checklist.txt","kids_release_bundle_validation_checklist.txt",".txt","DISCOVERED"
"KID-DOC-265","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/kids_release_evidence_attachment_status.csv","kids_release_evidence_attachment_status.csv",".csv","DISCOVERED"
"KID-DOC-266","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/kids_release_evidence_map.csv","kids_release_evidence_map.csv",".csv","DISCOVERED"
"KID-DOC-267","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/kids_release_evidence_map_resolution.csv","kids_release_evidence_map_resolution.csv",".csv","DISCOVERED"
"KID-DOC-268","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/kids_release_readiness_inputs.txt","kids_release_readiness_inputs.txt",".txt","DISCOVERED"
"KID-DOC-269","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/release_apply_execution_register.csv","release_apply_execution_register.csv",".csv","DISCOVERED"
"KID-DOC-270","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/release_apply_readiness_validation.csv","release_apply_readiness_validation.csv",".csv","DISCOVERED"
"KID-DOC-271","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/release_attachment_copy_precheck.csv","release_attachment_copy_precheck.csv",".csv","DISCOVERED"
"KID-DOC-272","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/release_attachment_copy_queue.csv","release_attachment_copy_queue.csv",".csv","DISCOVERED"
"KID-DOC-273","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/release_attachment_execution_tasks.csv","release_attachment_execution_tasks.csv",".csv","DISCOVERED"
"KID-DOC-274","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/release_attachment_staging_manifest.csv","release_attachment_staging_manifest.csv",".csv","DISCOVERED"
"KID-DOC-275","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/release_blocker_resolution.csv","release_blocker_resolution.csv",".csv","DISCOVERED"
"KID-DOC-276","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/release_copy_output_verification_template.csv","release_copy_output_verification_template.csv",".csv","DISCOVERED"
"KID-DOC-277","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/release_copy_verification_log.csv","release_copy_verification_log.csv",".csv","DISCOVERED"
"KID-DOC-278","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/release_evidence_source_inventory.csv","release_evidence_source_inventory.csv",".csv","DISCOVERED"
"KID-DOC-279","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/release_missing_source_review.csv","release_missing_source_review.csv",".csv","DISCOVERED"
"KID-DOC-280","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/release_output_path_population.csv","release_output_path_population.csv",".csv","DISCOVERED"
"KID-DOC-281","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/release_pending_output_review.csv","release_pending_output_review.csv",".csv","DISCOVERED"
"KID-DOC-282","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/release_source_resolution_tracker.csv","release_source_resolution_tracker.csv",".csv","DISCOVERED"
"KID-DOC-283","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/release_source_verification_queue.csv","release_source_verification_queue.csv",".csv","DISCOVERED"
"KID-DOC-284","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/release_unresolved_output_blockers.csv","release_unresolved_output_blockers.csv",".csv","DISCOVERED"
"KID-DOC-285","docs/planning/kids_certified/07_release/evidence_bundle_2026-04-12/release_verified_output_ledger.csv","release_verified_output_ledger.csv",".csv","DISCOVERED"
"KID-DOC-286","docs/planning/kids_certified/07_release/kids_closure_report.md","kids_closure_report.md",".md","DISCOVERED"
"KID-DOC-287","docs/planning/kids_certified/07_release/kids_documentation_bundle_index.md","kids_documentation_bundle_index.md",".md","DISCOVERED"
"KID-DOC-288","docs/planning/kids_certified/07_release/kids_post_release_backlog.csv","kids_post_release_backlog.csv",".csv","DISCOVERED"
"KID-DOC-289","docs/planning/kids_certified/07_release/kids_release_gate.md","kids_release_gate.md",".md","DISCOVERED"
"KID-DOC-290","docs/planning/kids_certified/07_release/kids_release_readiness_blockers.md","kids_release_readiness_blockers.md",".md","DISCOVERED"
"KID-DOC-291","docs/planning/kids_certified/07_release/seniors_dependency_note.md","seniors_dependency_note.md",".md","DISCOVERED"
"KID-DOC-292","docs/planning/kids_certified/08_final_qa/automated_runtime_evidence_2026-04-26/active_package_runtime_fix_queue_2026-04-26.csv","active_package_runtime_fix_queue_2026-04-26.csv",".csv","DISCOVERED"
"KID-DOC-293","docs/planning/kids_certified/08_final_qa/automated_runtime_evidence_2026-04-26/active_package_runtime_scope_register_2026-04-26.csv","active_package_runtime_scope_register_2026-04-26.csv",".csv","DISCOVERED"
"KID-DOC-294","docs/planning/kids_certified/08_final_qa/automated_runtime_evidence_2026-04-26/active_package_runtime_scope_summary_2026-04-26.txt","active_package_runtime_scope_summary_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-295","docs/planning/kids_certified/08_final_qa/automated_runtime_evidence_2026-04-26/automated_command_results_2026-04-26.csv","automated_command_results_2026-04-26.csv",".csv","DISCOVERED"
"KID-DOC-296","docs/planning/kids_certified/08_final_qa/automated_runtime_evidence_2026-04-26/automated_runtime_evidence_summary_2026-04-26.txt","automated_runtime_evidence_summary_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-297","docs/planning/kids_certified/08_final_qa/automated_runtime_evidence_2026-04-26/automated_runtime_failure_fix_queue_2026-04-26.csv","automated_runtime_failure_fix_queue_2026-04-26.csv",".csv","DISCOVERED"
"KID-DOC-298","docs/planning/kids_certified/08_final_qa/automated_runtime_evidence_2026-04-26/automated_runtime_failure_root_cause_register_2026-04-26.csv","automated_runtime_failure_root_cause_register_2026-04-26.csv",".csv","DISCOVERED"
"KID-DOC-299","docs/planning/kids_certified/08_final_qa/automated_runtime_evidence_2026-04-26/automated_runtime_failure_root_cause_summary_2026-04-26.txt","automated_runtime_failure_root_cause_summary_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-300","docs/planning/kids_certified/08_final_qa/automated_runtime_evidence_2026-04-26/git_status_after_active_scope_normalization_2026-04-26.txt","git_status_after_active_scope_normalization_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-301","docs/planning/kids_certified/08_final_qa/automated_runtime_evidence_2026-04-26/git_status_after_failure_analysis_2026-04-26.txt","git_status_after_failure_analysis_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-302","docs/planning/kids_certified/08_final_qa/automated_runtime_evidence_2026-04-26/git_status_final_2026-04-26.txt","git_status_final_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-303","docs/planning/kids_certified/08_final_qa/automated_runtime_evidence_2026-04-26/git_status_start_2026-04-26.txt","git_status_start_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-304","docs/planning/kids_certified/08_final_qa/automated_runtime_evidence_2026-04-26/manual_playtest_update_values_2026-04-26.csv","manual_playtest_update_values_2026-04-26.csv",".csv","DISCOVERED"
"KID-DOC-305","docs/planning/kids_certified/08_final_qa/automated_runtime_evidence_2026-04-26/runtime_log_commit_summary_2026-04-26.txt","runtime_log_commit_summary_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-306","docs/planning/kids_certified/08_final_qa/automated_runtime_evidence_2026-04-26/runtime_log_manifest_2026-04-26.csv","runtime_log_manifest_2026-04-26.csv",".csv","DISCOVERED"
"KID-DOC-307","docs/planning/kids_certified/08_final_qa/kids_docs_evidence_checklist_2026-04-26.csv","kids_docs_evidence_checklist_2026-04-26.csv",".csv","DISCOVERED"
"KID-DOC-308","docs/planning/kids_certified/08_final_qa/kids_manual_qa_evidence_instructions_2026-04-26.txt","kids_manual_qa_evidence_instructions_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-309","docs/planning/kids_certified/08_final_qa/kids_manual_qa_evidence_intake_2026-04-26.csv","kids_manual_qa_evidence_intake_2026-04-26.csv",".csv","DISCOVERED"
"KID-DOC-310","docs/planning/kids_certified/08_final_qa/kids_regression_evidence_checklist_2026-04-26.csv","kids_regression_evidence_checklist_2026-04-26.csv",".csv","DISCOVERED"
"KID-DOC-311","docs/planning/kids_certified/08_final_qa/machine_evidence_2026-04-26/git_status_final_2026-04-26.txt","git_status_final_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-312","docs/planning/kids_certified/08_final_qa/machine_evidence_2026-04-26/git_status_start_2026-04-26.txt","git_status_start_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-313","docs/planning/kids_certified/08_final_qa/machine_evidence_2026-04-26/kids_machine_closeout_validation_2026-04-26.csv","kids_machine_closeout_validation_2026-04-26.csv",".csv","DISCOVERED"
"KID-DOC-314","docs/planning/kids_certified/08_final_qa/machine_evidence_2026-04-26/kids_machine_closeout_validation_summary_2026-04-26.txt","kids_machine_closeout_validation_summary_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-315","docs/planning/kids_certified/08_final_qa/machine_evidence_2026-04-26/kids_manual_update_values_after_playtest_2026-04-26.csv","kids_manual_update_values_after_playtest_2026-04-26.csv",".csv","DISCOVERED"
"KID-DOC-316","docs/planning/kids_certified/08_final_qa/manual_playtest_evidence_2026-04-26/captured_playtest_artifacts_2026-04-26/CoreGameplayLoop_evidence_2026-04-26.txt","CoreGameplayLoop_evidence_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-317","docs/planning/kids_certified/08_final_qa/manual_playtest_evidence_2026-04-26/captured_playtest_artifacts_2026-04-26/GameplayLaunch_evidence_2026-04-26.txt","GameplayLaunch_evidence_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-318","docs/planning/kids_certified/08_final_qa/manual_playtest_evidence_2026-04-26/captured_playtest_artifacts_2026-04-26/git_status_after_manual_playtest_capture_2026-04-26.txt","git_status_after_manual_playtest_capture_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-319","docs/planning/kids_certified/08_final_qa/manual_playtest_evidence_2026-04-26/captured_playtest_artifacts_2026-04-26/git_status_after_manual_playtest_review_acceptance_2026-04-26.txt","git_status_after_manual_playtest_review_acceptance_2026-04-26.txt",".txt","DISCOVERED"
"KID-DOC-320","docs/planning/kids_certified/08_final_qa/manual_playtest_evidence_2026-04-26/captured_playtest_artifacts_2026-04-26/KidsModeSelection_evidence_2026-04-26.txt","KidsModeSelection_evidence_2026-04-26.txt",".txt","DISCOVERED"
