"RelativePath","Extension","Signals","Priority","RecommendedAction","PassFailRule"
"docs\planning\adults_foundation\21_gameplay_depth_progress_lane_2026-04-30\adults_gameplay_depth_progress_lane_tracker_2026-04-30.csv",".csv","ADULTS_SIGNAL|EVIDENCE_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\22_gameplay_depth_progress_target_inventory_2026-04-30\adults_gameplay_depth_progress_target_inventory_2026-04-30.csv",".csv","ADULTS_SIGNAL|EVIDENCE_SIGNAL|IMPLEMENTATION_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\22_gameplay_depth_progress_target_inventory_2026-04-30\adults_gameplay_depth_progress_target_inventory_summary_2026-04-30.txt",".txt","ADULTS_SIGNAL|EVIDENCE_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\23_confirmed_gameplay_depth_progress_patch_2026-04-30\adults_confirmed_gameplay_depth_progress_patch_2026-04-30.txt",".txt","ADULTS_SIGNAL|EVIDENCE_SIGNAL|FINAL_READINESS_SIGNAL|IMPLEMENTATION_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\23_confirmed_gameplay_depth_progress_patch_2026-04-30\adults_confirmed_gameplay_depth_progress_patch_checklist_2026-04-30.csv",".csv","ADULTS_SIGNAL|EVIDENCE_SIGNAL|IMPLEMENTATION_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\24_frontend_validation_after_depth_progress_patch_2026-04-30\frontend_validation_after_depth_progress_patch_log_2026-04-30.txt",".txt","ADULTS_SIGNAL|EVIDENCE_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\24_frontend_validation_after_depth_progress_patch_2026-04-30\frontend_validation_after_depth_progress_patch_summary_2026-04-30.csv",".csv","EVIDENCE_SIGNAL|TARGET_PATH_SIGNAL","P2","REVIEW_FOR_ACCEPTANCE_EVIDENCE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\24_frontend_validation_after_depth_progress_patch_2026-04-30\frontend_validation_after_depth_progress_patch_summary_2026-04-30.txt",".txt","ADULTS_SIGNAL|EVIDENCE_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\25_gameplay_depth_progress_patch_closeout_2026-04-30\adults_gameplay_depth_progress_patch_closeout_2026-04-30.txt",".txt","ADULTS_SIGNAL|EVIDENCE_SIGNAL|IMPLEMENTATION_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\25_gameplay_depth_progress_patch_closeout_2026-04-30\adults_gameplay_depth_progress_patch_closeout_checklist_2026-04-30.csv",".csv","ADULTS_SIGNAL|EVIDENCE_SIGNAL|FINAL_READINESS_SIGNAL|IMPLEMENTATION_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\26_adults_implementation_checkpoint_after_depth_progress_2026-04-30\adults_implementation_checkpoint_after_depth_progress_2026-04-30.txt",".txt","ADULTS_SIGNAL|EVIDENCE_SIGNAL|IMPLEMENTATION_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\26_adults_implementation_checkpoint_after_depth_progress_2026-04-30\adults_implementation_checkpoint_after_depth_progress_checklist_2026-04-30.csv",".csv","ADULTS_SIGNAL|EVIDENCE_SIGNAL|FINAL_READINESS_SIGNAL|IMPLEMENTATION_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\26_adults_implementation_checkpoint_after_depth_progress_2026-04-30\adults_next_actions_after_depth_progress_checkpoint_2026-04-30.csv",".csv","ADULTS_SIGNAL|EVIDENCE_SIGNAL|FINAL_READINESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\27_polish_balancing_ux_lane_2026-04-30\adults_polish_balancing_ux_lane_risks_2026-04-30.csv",".csv","ADULTS_SIGNAL|EVIDENCE_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\27_polish_balancing_ux_lane_2026-04-30\adults_polish_balancing_ux_lane_roadmap_2026-04-30.csv",".csv","ADULTS_SIGNAL|EVIDENCE_SIGNAL|FINAL_READINESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\27_polish_balancing_ux_lane_2026-04-30\adults_polish_balancing_ux_lane_runbook_2026-04-30.txt",".txt","ADULTS_SIGNAL|EVIDENCE_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\27_polish_balancing_ux_lane_2026-04-30\adults_polish_balancing_ux_lane_tracker_2026-04-30.csv",".csv","ADULTS_SIGNAL|EVIDENCE_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\28_polish_balancing_ux_target_inventory_2026-04-30\adults_polish_balancing_ux_target_inventory_2026-04-30.csv",".csv","ADULTS_SIGNAL|EVIDENCE_SIGNAL|IMPLEMENTATION_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\28_polish_balancing_ux_target_inventory_2026-04-30\adults_polish_balancing_ux_target_inventory_summary_2026-04-30.txt",".txt","ADULTS_SIGNAL|EVIDENCE_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\29_confirmed_polish_balancing_ux_patch_2026-04-30\adults_confirmed_polish_balancing_ux_patch_2026-04-30.txt",".txt","ADULTS_SIGNAL|EVIDENCE_SIGNAL|FINAL_READINESS_SIGNAL|IMPLEMENTATION_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\29_confirmed_polish_balancing_ux_patch_2026-04-30\adults_confirmed_polish_balancing_ux_patch_checklist_2026-04-30.csv",".csv","ADULTS_SIGNAL|EVIDENCE_SIGNAL|IMPLEMENTATION_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\30_frontend_validation_after_polish_balancing_ux_patch_2026-04-30\frontend_validation_after_polish_balancing_ux_patch_log_2026-04-30.txt",".txt","ADULTS_SIGNAL|EVIDENCE_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\30_frontend_validation_after_polish_balancing_ux_patch_2026-04-30\frontend_validation_after_polish_balancing_ux_patch_summary_2026-04-30.csv",".csv","EVIDENCE_SIGNAL|TARGET_PATH_SIGNAL","P2","REVIEW_FOR_ACCEPTANCE_EVIDENCE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\30_frontend_validation_after_polish_balancing_ux_patch_2026-04-30\frontend_validation_after_polish_balancing_ux_patch_summary_2026-04-30.txt",".txt","ADULTS_SIGNAL|EVIDENCE_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\31_polish_balancing_ux_patch_closeout_2026-04-30\adults_polish_balancing_ux_patch_closeout_2026-04-30.txt",".txt","ADULTS_SIGNAL|EVIDENCE_SIGNAL|IMPLEMENTATION_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\31_polish_balancing_ux_patch_closeout_2026-04-30\adults_polish_balancing_ux_patch_closeout_checklist_2026-04-30.csv",".csv","ADULTS_SIGNAL|EVIDENCE_SIGNAL|FINAL_READINESS_SIGNAL|IMPLEMENTATION_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\32_adults_implementation_checkpoint_after_polish_balancing_ux_2026-04-30\adults_implementation_checkpoint_after_polish_balancing_ux_2026-04-30.txt",".txt","ADULTS_SIGNAL|EVIDENCE_SIGNAL|FINAL_READINESS_SIGNAL|IMPLEMENTATION_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\32_adults_implementation_checkpoint_after_polish_balancing_ux_2026-04-30\adults_implementation_checkpoint_after_polish_balancing_ux_checklist_2026-04-30.csv",".csv","ADULTS_SIGNAL|EVIDENCE_SIGNAL|FINAL_READINESS_SIGNAL|IMPLEMENTATION_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\32_adults_implementation_checkpoint_after_polish_balancing_ux_2026-04-30\adults_next_actions_after_polish_balancing_ux_checkpoint_2026-04-30.csv",".csv","ADULTS_SIGNAL|EVIDENCE_SIGNAL|FINAL_READINESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\33_final_readiness_acceptance_lane_2026-04-30\adults_final_readiness_acceptance_lane_risks_2026-04-30.csv",".csv","ADULTS_SIGNAL|EVIDENCE_SIGNAL|FINAL_READINESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\33_final_readiness_acceptance_lane_2026-04-30\adults_final_readiness_acceptance_lane_roadmap_2026-04-30.csv",".csv","ADULTS_SIGNAL|EVIDENCE_SIGNAL|FINAL_READINESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\33_final_readiness_acceptance_lane_2026-04-30\adults_final_readiness_acceptance_lane_runbook_2026-04-30.txt",".txt","ADULTS_SIGNAL|EVIDENCE_SIGNAL|FINAL_READINESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"docs\planning\adults_foundation\33_final_readiness_acceptance_lane_2026-04-30\adults_final_readiness_acceptance_lane_tracker_2026-04-30.csv",".csv","ADULTS_SIGNAL|EVIDENCE_SIGNAL|FINAL_READINESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\_legacy_js_backup_20251208\api.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\_legacy_js_backup_20251208\App.backup.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\_legacy_js_backup_20251208\App.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\_legacy_js_backup_20251208\auth.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\_legacy_js_backup_20251208\dailyChallengeApi.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\_legacy_js_backup_20251208\DailyChallengeDetailPage.js",".js","FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\_legacy_js_backup_20251208\DailyChallengeHomeCard.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\_legacy_js_backup_20251208\ErrorBanner.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\_legacy_js_backup_20251208\ErrorBoundary.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\_legacy_js_backup_20251208\GamePanel.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\_legacy_js_backup_20251208\HealthPanel.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\_legacy_js_backup_20251208\main.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\_legacy_js_backup_20251208\models.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\_legacy_js_backup_20251208\ProgressPanel.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\_legacy_js_backup_20251208\ResultBanner.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\ageModes\adultsAgeMode.ts",".ts","ADULTS_SIGNAL|EVIDENCE_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\ageModes\adultsGameplayDepthProgress.ts",".ts","ADULTS_SIGNAL|IMPLEMENTATION_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\ageModes\adultsGameplayRouting.ts",".ts","ADULTS_SIGNAL|EVIDENCE_SIGNAL|IMPLEMENTATION_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\ageModes\AdultsModeVisiblePanel.tsx",".tsx","ADULTS_SIGNAL|IMPLEMENTATION_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\ageModes\adultsPolishBalancingUx.ts",".ts","ADULTS_SIGNAL|EVIDENCE_SIGNAL|IMPLEMENTATION_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\ageModes\ageModeRegistry.ts",".ts","ADULTS_SIGNAL|TARGET_PATH_SIGNAL","P2","REVIEW_FOR_ACCEPTANCE_EVIDENCE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\ageModes\appFlowAgeModes.ts",".ts","ADULTS_SIGNAL|TARGET_PATH_SIGNAL","P2","REVIEW_FOR_ACCEPTANCE_EVIDENCE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\ageModes\index.ts",".ts","ADULTS_SIGNAL|IMPLEMENTATION_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\api.ts",".ts","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\apiService.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\App.backup.tsx",".tsx","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\App.tsx",".tsx","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\app\mindlab_kids_runtime.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\auth.ts",".ts","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\components\DailyCompletionCard.tsx",".tsx","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\components\ErrorBanner.tsx",".tsx","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\components\ErrorBoundary.tsx",".tsx","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\components\GamePanel.tsx",".tsx","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\components\HealthPanel.tsx",".tsx","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\components\ProgressPanel.tsx",".tsx","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\components\ResultBanner.tsx",".tsx","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\daily-challenge\dailyChallengeApi.ts",".ts","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\daily-challenge\DailyChallengeDetailPage.tsx",".tsx","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\daily-challenge\DailyChallengeHomeCard.tsx",".tsx","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\daily-challenge\models.ts",".ts","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\data\kids\mindlab_kids_content_selector.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\data\kids\mindlab_kids_pack_index.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\data\kids\mindlab_kids_seed_puzzles.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\data\kids\packs\mindlab_kids_pack_k1.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\data\kids\packs\mindlab_kids_pack_k2.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\data\kids\packs\mindlab_kids_pack_k3.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\data\kids\packs\mindlab_kids_pack_k4.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\data\kids\packs\mindlab_kids_pack_k5.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\engine\mindlab_adaptive_engine.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\engine\mindlab_backend_route_probe.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\engine\mindlab_browser_app.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\engine\mindlab_engine_test.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\engine\mindlab_game_logic.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\engine\mindlab_output_adapter.js",".js","EVIDENCE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\engine\mindlab_progress_store.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\engine\mindlab_safe_fetch.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\engine\mindlab_score_payload.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\engine\mindlab_score_submitter.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\engine\mindlab_state_sync.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\engine\mindlab_state_tracker.js",".js","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\env.d.ts",".ts","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\env_probe.ts",".ts","NO_FINAL_READINESS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\features\adults\adultsGameplayContent.ts",".ts","ADULTS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\features\adults\AdultsGameplayPanel.tsx",".tsx","ADULTS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\features\adults\AdultsLanding.tsx",".tsx","ADULTS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\features\adults\adultsPersistence.ts",".ts","ADULTS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\features\adults\AdultsPostSessionInsightPanel.tsx",".tsx","ADULTS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\features\adults\adultsPostSessionInsights.ts",".ts","ADULTS_SIGNAL|EVIDENCE_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\features\adults\adultsRouteConfig.ts",".ts","ADULTS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\features\adults\adultsScoring.ts",".ts","ADULTS_SIGNAL|EVIDENCE_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\features\adults\adultsSessionModes.ts",".ts","ADULTS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
"frontend\src\features\adults\AdultsSessionModeSelector.tsx",".tsx","ADULTS_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_AND_REPO_CLEAN"
