"RelativePath","Extension","Signals","Priority","RecommendedAction","PassFailRule"
"frontend\src\data\kids\mindlab_kids_pack_index.js",".js","EXISTING_AGE_CATEGORY_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\data\kids\mindlab_kids_seed_puzzles.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\data\kids\packs\mindlab_kids_pack_k1.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\data\kids\packs\mindlab_kids_pack_k2.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\data\kids\packs\mindlab_kids_pack_k3.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\data\kids\packs\mindlab_kids_pack_k4.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\data\kids\packs\mindlab_kids_pack_k5.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\engine\mindlab_adaptive_engine.js",".js","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\engine\mindlab_backend_route_probe.js",".js","GAMEPLAY_PROGRESS_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\engine\mindlab_browser_app.js",".js","GAMEPLAY_PROGRESS_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\engine\mindlab_engine_test.js",".js","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\engine\mindlab_game_logic.js",".js","GAMEPLAY_PROGRESS_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\engine\mindlab_output_adapter.js",".js","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\engine\mindlab_progress_store.js",".js","GAMEPLAY_PROGRESS_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\engine\mindlab_safe_fetch.js",".js","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\engine\mindlab_score_payload.js",".js","GAMEPLAY_PROGRESS_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\engine\mindlab_score_submitter.js",".js","GAMEPLAY_PROGRESS_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\engine\mindlab_state_sync.js",".js","GAMEPLAY_PROGRESS_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\engine\mindlab_state_tracker.js",".js","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\env.d.ts",".ts","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\env_probe.ts",".ts","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\features\adults\adultsGameplayContent.ts",".ts","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\features\adults\AdultsGameplayPanel.tsx",".tsx","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\features\adults\AdultsLanding.tsx",".tsx","EXISTING_AGE_CATEGORY_SIGNAL|ROUTING_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\features\adults\adultsPersistence.ts",".ts","AGE_MODE_ARCHITECTURE_SIGNAL|EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\features\adults\AdultsPostSessionInsightPanel.tsx",".tsx","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\features\adults\adultsPostSessionInsights.ts",".ts","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\features\adults\adultsRouteConfig.ts",".ts","EXISTING_AGE_CATEGORY_SIGNAL|ROUTING_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\features\adults\adultsScoring.ts",".ts","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\features\adults\adultsSessionModes.ts",".ts","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\features\adults\AdultsSessionModeSelector.tsx",".tsx","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\features\kids\kidsGameplayContent.ts",".ts","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\features\kids\KidsGameplayPanel.tsx",".tsx","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\features\kids\KidsLanding.tsx",".tsx","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\features\kids\kidsPersistence.ts",".ts","AGE_MODE_ARCHITECTURE_SIGNAL|EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\features\kids\KidsPostSessionInsightPanel.tsx",".tsx","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\features\kids\kidsPostSessionInsights.ts",".ts","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\features\kids\kidsScoring.ts",".ts","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\features\kids\kidsSessionModes.ts",".ts","EXISTING_AGE_CATEGORY_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\lib\api.QUARANTINED.ts",".ts","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\lib\auth.ts",".ts","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\main.tsx",".tsx","AGE_MODE_ARCHITECTURE_SIGNAL|EXISTING_AGE_CATEGORY_SIGNAL|ROUTING_SIGNAL|ACCESSIBILITY_UX_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\pages\Daily.tsx",".tsx","GAMEPLAY_PROGRESS_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\pages\Dashboard.tsx",".tsx","PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\pages\Progress.tsx",".tsx","GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\pages\PuzzlesPlay.tsx",".tsx","GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\pages\SolvePuzzle.tsx",".tsx","ROUTING_SIGNAL|GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL|PATCH_TARGET_PATH_SIGNAL","P1","SENIORS_PATCH_CANDIDATE_AFTER_ASSUMPTIONS","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\progress\ProgressPage.tsx",".tsx","GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\puzzles\phase5\phase5.registry.ts",".ts","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\services\mindlab_v2_client_api.js",".js","GAMEPLAY_PROGRESS_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\services\mindlab_v2_client_api_test.js",".js","GAMEPLAY_PROGRESS_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\services\mindlab_v2_flow_orchestrator.js",".js","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\test\dailyChallengeDetailPage.test.ts",".ts","GAMEPLAY_PROGRESS_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\test\env.test.ts",".ts","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\test\setup.ts",".ts","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\test\smoke.test.ts",".ts","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_browser_app.js",".js","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_engine_bridge.js",".js","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_game_loop.js",".js","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_game_test.js",".js","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_input_handler.js",".js","NO_SENIORS_ARCHITECTURE_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_interaction_controller.js",".js","GAMEPLAY_PROGRESS_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_01.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_02.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_03.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_04.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_05.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_06.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_07.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_08.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_09.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_10.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_11.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_12.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_13.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_14.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_15.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_16.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_17.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_18.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_19.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_20.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_21.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
"frontend\src\ui\mindlab_kids_certified_puzzle_22.js",".js","EXISTING_AGE_CATEGORY_SIGNAL|ACCESSIBILITY_UX_SIGNAL","P2","REVIEW_FOR_SENIORS_ALIGNMENT","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ASSUMPTIONS_READY"
